sepID,eventTime,instruments,submissionTime,versionId,link,linkedEvents,sentNotifications
2012-07-23T03:59:00-SEP-001,2012-07-23T03:59Z,[{'displayName': 'STEREO A: IMPACT 13-100 MeV'}],2013-07-19T14:49Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/SEP/929/-1,[{'activityID': '2012-07-23T02:36:00-CME-001'}],"[{'messageID': '20120723-AL-001', 'messageIssueTime': '2012-07-23T11:20Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/931/1'}]"
2012-07-23T14:00:00-SEP-001,2012-07-23T14:00Z,[{'displayName': 'GOES13: SEM/EPS >10 MeV'}],2014-08-07T20:00Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/SEP/932/-1,[{'activityID': '2012-07-23T02:36:00-CME-001'}],"[{'messageID': '20120723-AL-001', 'messageIssueTime': '2012-07-23T14:05Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/933/1'}]"
2012-07-24T18:27:00-SEP-001,2012-07-24T18:27Z,[{'displayName': 'STEREO B: IMPACT 13-100 MeV'}],2013-07-19T15:15Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/SEP/949/-1,[{'activityID': '2012-07-23T02:36:00-CME-001'}],"[{'messageID': '20120724-AL-001', 'messageIssueTime': '2012-07-24T19:00Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/950/1'}]"
2012-08-19T20:21:00-SEP-001,2012-08-19T20:21Z,[{'displayName': 'STEREO A: IMPACT 13-100 MeV'}],2014-08-07T19:56Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/SEP/966/-1,,"[{'messageID': '20120819-AL-01', 'messageIssueTime': '2012-08-19T21:11Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/968/1'}]"
2012-08-31T22:31:00-SEP-001,2012-08-31T22:31Z,[{'displayName': 'STEREO B: IMPACT 13-100 MeV'}],2013-07-19T15:39Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/SEP/1001/-1,[{'activityID': '2012-08-31T20:36:00-CME-001'}],"[{'messageID': '20120831-AL-002', 'messageIssueTime': '2012-08-31T23:15Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/1003/1'}, {'messageID': '20120901-AL-001', 'messageIssueTime': '2012-09-01T15:33Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/1004/1'}]"
2012-09-01T13:35:00-SEP-001,2012-09-01T13:35Z,[{'displayName': 'GOES13: SEM/EPS >10 MeV'}],2014-06-06T20:26Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/SEP/5680/-1,[{'activityID': '2012-08-31T20:36:00-CME-001'}],
2012-09-21T02:37:00-SEP-001,2012-09-21T02:37Z,[{'displayName': 'STEREO A: IMPACT 13-100 MeV'}],2013-07-19T15:59Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/SEP/1069/-1,[{'activityID': '2012-09-20T15:24:00-CME-001'}],"[{'messageID': '20120921-AL-001', 'messageIssueTime': '2012-09-21T03:12Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/1070/1'}]"
2012-09-21T10:00:00-SEP-001,2012-09-21T10:00Z,[{'displayName': 'STEREO B: IMPACT 13-100 MeV'}],2013-07-19T16:00Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/SEP/1071/-1,[{'activityID': '2012-09-20T15:24:00-CME-001'}],"[{'messageID': '20120921-AL-003', 'messageIssueTime': '2012-09-21T13:50Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/1073/1'}]"
2012-09-23T00:54:00-SEP-001,2012-09-23T00:54Z,[{'displayName': 'STEREO B: IMPACT 13-100 MeV'}],2014-08-07T19:49Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/SEP/1080/-1,,"[{'messageID': '20120923-AL-001', 'messageIssueTime': '2012-09-23T02:15Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/1081/1'}]"
2012-09-27T13:23:00-SEP-001,2012-09-27T13:23Z,[{'displayName': 'STEREO A: IMPACT 13-100 MeV'}],2013-07-19T15:56Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/SEP/1056/-1,[{'activityID': '2012-09-27T10:24:00-CME-001'}],"[{'messageID': '20120927-AL-002', 'messageIssueTime': '2012-09-27T14:03Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/1058/1'}]"
2012-09-28T02:47:00-SEP-001,2012-09-28T02:47Z,[{'displayName': 'STEREO A: IMPACT 13-100 MeV'}],2013-07-19T15:54Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/SEP/1046/-1,"[{'activityID': '2012-09-27T23:36:00-FLR-001'}, {'activityID': '2012-09-28T02:25:00-CME-001'}]","[{'messageID': '20120928-AL-002', 'messageIssueTime': '2012-09-28T06:05Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/1048/1'}]"
2012-09-28T03:00:00-SEP-001,2012-09-28T03:00Z,[{'displayName': 'GOES13: SEM/EPS >10 MeV'}],2013-07-19T15:55Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/SEP/1051/-1,"[{'activityID': '2012-09-27T23:36:00-FLR-001'}, {'activityID': '2012-09-28T02:25:00-CME-001'}]","[{'messageID': '20120928-AL-002', 'messageIssueTime': '2012-09-28T06:05Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/1052/1'}, {'messageID': '20120928-AL-001', 'messageIssueTime': '2012-09-28T03:25Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/1054/1'}]"
2012-09-28T05:21:00-SEP-001,2012-09-28T05:21Z,[{'displayName': 'STEREO B: IMPACT 13-100 MeV'}],2013-07-19T15:53Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/SEP/1043/-1,"[{'activityID': '2012-09-27T23:36:00-FLR-001'}, {'activityID': '2012-09-28T02:25:00-CME-001'}]","[{'messageID': '20120928-AL-002', 'messageIssueTime': '2012-09-28T06:05Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/1045/1'}]"
2012-11-08T11:55:00-SEP-001,2012-11-08T11:55Z,[{'displayName': 'STEREO A: IMPACT 13-100 MeV'}],2013-07-19T15:24Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/SEP/953/-1,[{'activityID': '2012-11-08T11:09:00-CME-001'}],"[{'messageID': '20121108-AL-001', 'messageIssueTime': '2012-11-08T12:50Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/954/1'}]"
2013-03-05T05:24:00-SEP-001,2013-03-05T05:24Z,[{'displayName': 'STEREO A: IMPACT 13-100 MeV'}],2014-08-08T14:20Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/SEP/100/-1,[{'activityID': '2013-03-05T04:24:00-CME-001'}],"[{'messageID': '20130305-AL-001', 'messageIssueTime': '2013-03-05T13:40Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/102/1'}]"
2013-03-05T22:57:00-SEP-001,2013-03-05T22:57Z,[{'displayName': 'STEREO B: IMPACT 13-100 MeV'}],2013-07-15T15:02Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/SEP/108/-1,[{'activityID': '2013-03-05T04:24:00-CME-001'}],"[{'messageID': '20130306-AL-001', 'messageIssueTime': '2013-03-06T01:00Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/109/1'}]"
2013-03-16T10:00:00-SEP-001,2013-03-16T10:00Z,[{'displayName': 'SOHO: COSTEP 15.8-39.8 MeV'}],2017-06-19T15:26Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/SEP/12683/-1,"[{'activityID': '2013-03-15T05:51:00-FLR-001'}, {'activityID': '2013-03-15T06:54:00-CME-001'}]",
2013-03-16T19:05:00-SEP-001,2013-03-16T19:05Z,[{'displayName': 'GOES13: SEM/EPS >10 MeV'}],2013-07-15T15:20Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/SEP/129/-1,[{'activityID': '2013-03-15T06:54:00-CME-001'}],"[{'messageID': '20130316-AL-001', 'messageIssueTime': '2013-03-16T19:35Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/130/1'}]"
2013-04-11T08:12:00-SEP-001,2013-04-11T08:12Z,[{'displayName': 'STEREO B: IMPACT 13-100 MeV'}],2013-07-16T18:15Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/SEP/148/-1,"[{'activityID': '2013-04-11T06:55:00-FLR-001'}, {'activityID': '2013-04-11T07:36:00-CME-001'}]","[{'messageID': '20130411-AL-002', 'messageIssueTime': '2013-04-11T13:01Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/149/1'}, {'messageID': '20130411-AL-005', 'messageIssueTime': '2013-04-11T17:27Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/169/1'}]"
2013-04-11T09:30:00-SEP-001,2013-04-11T09:30Z,[{'displayName': 'GOES13: SEM/EPS >100 MeV'}],2013-07-16T18:16Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/SEP/376/-1,"[{'activityID': '2013-04-11T06:55:00-FLR-001'}, {'activityID': '2013-04-11T07:36:00-CME-001'}]","[{'messageID': '20130411-AL-002', 'messageIssueTime': '2013-04-11T13:01Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/377/1'}]"
2013-04-11T10:10:00-SEP-001,2013-04-11T10:10Z,[{'displayName': 'GOES13: SEM/EPS >10 MeV'}],2013-07-16T18:19Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/SEP/378/-1,"[{'activityID': '2013-04-11T06:55:00-FLR-001'}, {'activityID': '2013-04-11T07:36:00-CME-001'}]","[{'messageID': '20130411-AL-002', 'messageIssueTime': '2013-04-11T13:01Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/379/1'}]"
2013-05-13T04:12:00-SEP-001,2013-05-13T04:12Z,[{'displayName': 'STEREO B: IMPACT 13-100 MeV'}],2013-07-15T16:45Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/SEP/219/-1,"[{'activityID': '2013-05-13T01:53:00-FLR-001'}, {'activityID': '2013-05-13T02:54:00-CME-001'}]","[{'messageID': '20130513-AL-002', 'messageIssueTime': '2013-05-13T04:55Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/220/1'}]"
2013-05-13T18:02:00-SEP-001,2013-05-13T18:02Z,[{'displayName': 'STEREO B: IMPACT 13-100 MeV'}],2013-07-15T17:43Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/SEP/231/-1,"[{'activityID': '2013-05-13T15:40:00-FLR-001'}, {'activityID': '2013-05-13T16:18:00-CME-001'}]","[{'messageID': '20130513-AL-007', 'messageIssueTime': '2013-05-13T18:35Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/232/1'}]"
2013-05-15T13:25:00-SEP-001,2013-05-15T13:25Z,[{'displayName': 'GOES13: SEM/EPS >10 MeV'}],2013-07-15T18:04Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/SEP/262/-1,"[{'activityID': '2013-05-15T01:25:00-FLR-001'}, {'activityID': '2013-05-15T02:18:00-CME-001'}]","[{'messageID': '20130515-AL-004', 'messageIssueTime': '2013-05-15T14:10Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/263/1'}]"
2013-05-22T15:05:00-SEP-001,2013-05-22T15:05Z,[{'displayName': 'GOES13: SEM/EPS >10 MeV'}],2013-07-15T18:34Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/SEP/295/-1,"[{'activityID': '2013-05-22T12:30:00-FLR-001'}, {'activityID': '2013-05-22T13:24:00-CME-001'}]","[{'messageID': '20130522-AL-002', 'messageIssueTime': '2013-05-22T16:17Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/296/1'}]"
2013-05-22T15:05:00-SEP-002,2013-05-22T15:05Z,[{'displayName': 'GOES13: SEM/EPS >100 MeV'}],2013-07-15T18:37Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/SEP/297/-1,"[{'activityID': '2013-05-22T12:30:00-FLR-001'}, {'activityID': '2013-05-22T13:24:00-CME-001'}]","[{'messageID': '20130522-AL-002', 'messageIssueTime': '2013-05-22T16:17Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/299/1'}]"
2013-05-22T15:30:00-SEP-001,2013-05-22T15:30Z,[{'displayName': 'SOHO: COSTEP 15.8-39.8 MeV'}],2013-07-15T18:40Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/SEP/302/-1,"[{'activityID': '2013-05-22T12:30:00-FLR-001'}, {'activityID': '2013-05-22T13:24:00-CME-001'}]","[{'messageID': '20130522-AL-002', 'messageIssueTime': '2013-05-22T16:17Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/303/1'}]"
2013-06-21T06:09:00-SEP-001,2013-06-21T06:09Z,[{'displayName': 'STEREO B: IMPACT 13-100 MeV'}],2013-07-15T20:05Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/SEP/337/-1,"[{'activityID': '2013-06-21T02:30:00-FLR-001'}, {'activityID': '2013-06-21T03:24:00-CME-001'}]","[{'messageID': '20130621-AL-001', 'messageIssueTime': '2013-06-21T12:37Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/338/1'}]"
2013-06-23T20:10:00-SEP-001,2013-06-23T20:10Z,[{'displayName': 'GOES13: SEM/EPS >10 MeV'}],2013-07-15T20:21Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/SEP/342/-1,[{'activityID': '2013-06-21T03:24:00-CME-001'}],"[{'messageID': '20130623-AL-001', 'messageIssueTime': '2013-06-23T20:30Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/343/1'}]"
2013-08-20T05:54:00-SEP-001,2013-08-20T05:54Z,[{'displayName': 'STEREO A: IMPACT 13-100 MeV'}],2014-08-08T14:10Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/SEP/3201/-1,[{'activityID': '2013-08-19T23:12:00-CME-001'}],"[{'messageID': '20130820-AL-003', 'messageIssueTime': '2013-08-20T09:20Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/3202/1'}]"
2013-08-21T06:57:00-SEP-001,2013-08-21T06:57Z,[{'displayName': 'STEREO B: IMPACT 13-100 MeV'}],2014-08-08T14:05Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/SEP/3203/-1,,"[{'messageID': '20130821-AL-001', 'messageIssueTime': '2013-08-21T13:07Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/3204/1'}]"
2013-09-30T05:05:00-SEP-001,2013-09-30T05:05Z,[{'displayName': 'GOES13: SEM/EPS >10 MeV'}],2013-09-30T05:28Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/SEP/3305/-1,[{'activityID': '2013-09-29T22:40:00-CME-001'}],"[{'messageID': '20130930-AL-002', 'messageIssueTime': '2013-09-30T05:44Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/3306/1'}, {'messageID': '20130930-AL-003', 'messageIssueTime': '2013-09-30T06:02Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/3307/1'}, {'messageID': '20130930-AL-004', 'messageIssueTime': '2013-09-30T17:17Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/3329/1'}]"
2013-10-05T12:55:00-SEP-001,2013-10-05T12:55Z,[{'displayName': 'STEREO A: IMPACT 13-100 MeV'}],2013-10-05T14:01Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/SEP/3330/-1,[{'activityID': '2013-10-05T07:09:00-CME-001'}],"[{'messageID': '20131005-AL-001', 'messageIssueTime': '2013-10-05T15:09Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/3337/1'}]"
2013-10-11T08:17:00-SEP-001,2013-10-11T08:17Z,[{'displayName': 'STEREO A: IMPACT 13-100 MeV'}],2013-10-11T22:08Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/SEP/3375/-1,[{'activityID': '2013-10-11T07:24:00-CME-001'}],"[{'messageID': '20131011-AL-001', 'messageIssueTime': '2013-10-11T12:49Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/3377/1'}]"
2013-10-11T11:46:00-SEP-001,2013-10-11T11:46Z,[{'displayName': 'STEREO B: IMPACT 13-100 MeV'}],2013-10-11T22:08Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/SEP/3376/-1,[{'activityID': '2013-10-11T07:24:00-CME-001'}],"[{'messageID': '20131011-AL-001', 'messageIssueTime': '2013-10-11T12:49Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/3378/1'}]"
2013-10-25T13:36:00-SEP-001,2013-10-25T13:36Z,[{'displayName': 'STEREO B: IMPACT 13-100 MeV'}],2013-10-25T15:46Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/SEP/3455/-1,"[{'activityID': '2013-10-25T07:53:00-FLR-001'}, {'activityID': '2013-10-25T08:24:00-CME-001'}]","[{'messageID': '20131025-AL-002', 'messageIssueTime': '2013-10-25T14:30Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/3456/1'}]"
2013-11-02T05:08:00-SEP-001,2013-11-02T05:08Z,[{'displayName': 'STEREO A: IMPACT 13-100 MeV'}],2014-08-08T14:03Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/SEP/3547/-1,[{'activityID': '2013-11-02T04:48:00-CME-001'}],"[{'messageID': '20131102-AL-001', 'messageIssueTime': '2013-11-02T12:33Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/3548/1'}]"
2013-11-04T10:43:00-SEP-001,2013-11-04T10:43Z,[{'displayName': 'STEREO A: IMPACT 13-100 MeV'}],2013-11-04T13:03Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/SEP/3562/-1,[{'activityID': '2013-11-02T04:48:00-CME-001'}],"[{'messageID': '20131104-AL-001', 'messageIssueTime': '2013-11-04T13:25Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/3563/1'}]"
2013-11-07T11:16:00-SEP-001,2013-11-07T11:16Z,[{'displayName': 'STEREO A: IMPACT 13-100 MeV'}],2013-11-07T12:41Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/SEP/3577/-1,[{'activityID': '2013-11-07T10:39:00-CME-001'}],"[{'messageID': '20131107-AL-001', 'messageIssueTime': '2013-11-07T13:10Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/3578/1'}]"
2013-11-07T14:26:00-SEP-001,2013-11-07T14:26Z,[{'displayName': 'STEREO B: IMPACT 13-100 MeV'}],2013-11-07T15:01Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/SEP/3587/-1,[{'activityID': '2013-11-07T10:39:00-CME-001'}],"[{'messageID': '20131107-AL-004', 'messageIssueTime': '2013-11-07T15:12Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/3588/1'}, {'messageID': '20131107-AL-006', 'messageIssueTime': '2013-11-07T16:58Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/3591/1'}]"
2013-12-01T21:48:00-SEP-001,2013-12-01T21:48Z,[{'displayName': 'STEREO A: IMPACT 13-100 MeV'}],2013-12-02T18:58Z,5,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/SEP/3672/-1,"[{'activityID': '2013-11-29T19:39:00-CME-001'}, {'activityID': '2013-12-01T22:29:00-IPS-001'}]","[{'messageID': '20131202-AL-001', 'messageIssueTime': '2013-12-02T01:22Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/3673/1'}]"
2013-12-26T08:44:00-SEP-001,2013-12-26T08:44Z,[{'displayName': 'STEREO B: IMPACT 13-100 MeV'}],2013-12-26T13:06Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/SEP/4070/-1,[{'activityID': '2013-12-26T03:40:00-CME-001'}],"[{'messageID': '20131226-AL-001', 'messageIssueTime': '2013-12-26T13:51Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/4072/1'}]"
2013-12-26T08:53:00-SEP-001,2013-12-26T08:53Z,[{'displayName': 'STEREO A: IMPACT 13-100 MeV'}],2013-12-26T13:08Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/SEP/4071/-1,[{'activityID': '2013-12-26T03:40:00-CME-001'}],"[{'messageID': '20131226-AL-001', 'messageIssueTime': '2013-12-26T13:51Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/4073/1'}]"
2013-12-28T21:50:00-SEP-001,2013-12-28T21:50Z,[{'displayName': 'GOES13: SEM/EPS >10 MeV'}],2013-12-28T22:25Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/SEP/4088/-1,[{'activityID': '2013-12-28T18:00:00-CME-001'}],"[{'messageID': '20131228-AL-001', 'messageIssueTime': '2013-12-28T22:54Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/4102/1'}, {'messageID': '20131229-AL-001', 'messageIssueTime': '2013-12-29T03:40Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/4103/1'}]"
2013-12-28T21:50:00-SEP-002,2013-12-28T21:50Z,[{'displayName': 'SOHO: COSTEP 15.8-39.8 MeV'}],2013-12-29T04:30Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/SEP/4094/-1,[{'activityID': '2013-12-28T18:00:00-CME-001'}],
2014-01-06T08:30:00-SEP-001,2014-01-06T08:30Z,[{'displayName': 'GOES13: SEM/EPS >100 MeV'}],2014-01-06T13:07Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/SEP/4332/-1,[{'activityID': '2014-01-06T08:09:00-CME-001'}],"[{'messageID': '20140106-AL-001', 'messageIssueTime': '2014-01-06T13:32Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/4335/1'}]"
2014-01-06T09:15:00-SEP-001,2014-01-06T09:15Z,[{'displayName': 'GOES13: SEM/EPS >10 MeV'}],2014-01-06T13:07Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/SEP/4333/-1,[{'activityID': '2014-01-06T08:09:00-CME-001'}],
2014-01-06T10:00:00-SEP-001,2014-01-06T10:00Z,[{'displayName': 'SOHO: COSTEP 15.8-39.8 MeV'}],2014-01-06T13:09Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/SEP/4334/-1,[{'activityID': '2014-01-06T08:09:00-CME-001'}],
2014-01-07T19:45:00-SEP-001,2014-01-07T19:45Z,[{'displayName': 'GOES13: SEM/EPS >10 MeV'}],2014-01-07T23:13Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/SEP/4362/-1,"[{'activityID': '2014-01-07T18:02:00-FLR-001'}, {'activityID': '2014-01-07T18:24:00-CME-001'}]",
2014-01-07T20:30:00-SEP-001,2014-01-07T20:30Z,[{'displayName': 'GOES13: SEM/EPS >100 MeV'}],2014-01-07T20:44Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/SEP/4356/-1,"[{'activityID': '2014-01-07T18:02:00-FLR-001'}, {'activityID': '2014-01-07T18:24:00-CME-001'}]","[{'messageID': '20140107-AL-004', 'messageIssueTime': '2014-01-07T20:45Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/4357/1'}, {'messageID': '20140108-AL-002', 'messageIssueTime': '2014-01-08T03:42Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/4366/1'}]"
2014-01-07T20:30:00-SEP-002,2014-01-07T20:30Z,[{'displayName': 'SOHO: COSTEP 15.8-39.8 MeV'}],2014-01-07T23:08Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/SEP/4361/-1,"[{'activityID': '2014-01-07T18:02:00-FLR-001'}, {'activityID': '2014-01-07T18:24:00-CME-001'}]",
2014-01-08T21:31:00-SEP-001,2014-01-08T21:31Z,[{'displayName': 'STEREO A: IMPACT 13-100 MeV'}],2014-11-28T19:11Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/SEP/4381/-1,"[{'activityID': '2014-01-06T08:09:00-CME-001'}, {'activityID': '2014-01-07T18:24:00-CME-001'}, {'activityID': '2014-01-08T17:00:00-IPS-001'}]","[{'messageID': '20140108-AL-004', 'messageIssueTime': '2014-01-08T22:55Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/4382/1'}]"
2014-02-20T08:55:00-SEP-001,2014-02-20T08:55Z,[{'displayName': 'SOHO: COSTEP 15.8-39.8 MeV'}],2014-04-16T14:05Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/SEP/4634/-1,[{'activityID': '2014-02-20T08:00:00-CME-001'}],"[{'messageID': '20140220-AL-002', 'messageIssueTime': '2014-02-20T14:49Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/4676/1'}]"
2014-02-25T06:05:00-SEP-001,2014-02-25T06:05Z,[{'displayName': 'STEREO A: IMPACT 13-100 MeV'}],2014-03-19T22:23Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/SEP/4637/-1,"[{'activityID': '2014-02-25T00:41:00-FLR-001'}, {'activityID': '2014-02-25T01:25:00-CME-001'}]","[{'messageID': '20140225-AL-003', 'messageIssueTime': '2014-02-25T13:31Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/4677/1'}]"
2014-02-25T13:55:00-SEP-001,2014-02-25T13:55Z,[{'displayName': 'GOES13: SEM/EPS >10 MeV'}],2014-03-19T22:24Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/SEP/4638/-1,"[{'activityID': '2014-02-25T00:41:00-FLR-001'}, {'activityID': '2014-02-25T01:25:00-CME-001'}]","[{'messageID': '20140225-AL-005', 'messageIssueTime': '2014-02-25T14:23Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/4678/1'}]"
